"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20201215","서남권","양천구","22","10","0.018","0.019","0.4","0.003"
"20201215","동남권","강남구","15","10","0.022","0.014","0.4","0.004"
"20201215","동남권","서초구","18","6","0.021","0.018","0.2","0.004"
"20201215","동남권","송파구","17","8","0.021","0.019","0.4","0.003"
"20201215","동남권","강동구","19","12","0.022","0.015","0.4","0.003"
"20201214","도심권","중구","29","12","0.022","0.012","0.4","0.002"
"20201214","도심권","종로구","23","12","0.023","0.012","0.4","0.003"
"20201214","도심권","용산구","32","10","0.017","0.012","0.3","0.003"
"20201214","서북권","은평구","18","9","0.024","0.012","0.5","0.004"
"20201214","서북권","서대문구","15","8","0.022","0.011","0.3","0.004"
"20201214","서북권","마포구","18","7","0.016","0.017","0.4","0.003"
"20201214","동북권","광진구","19","11","0.017","0.01","0.4","0.001"
"20201214","동북권","성동구","16","10","0.025","0.018","0.3","0.003"
"20201214","동북권","중랑구","19","10","0.019","0.017","0.4","0.003"
"20201214","동북권","동대문구","18","12","0.022","0.01","0.4","0.002"
"20201214","동북권","성북구","24","8","0.02","0.015","0.6","0.003"
"20201214","동북권","도봉구","15","10","0.027","0.005","0.3","0.002"
"20201214","동북권","강북구","22","11","0.023","0.007","0.3","0.003"
"20201214","동북권","노원구","21","13","0.022","0.011","0.3","0.003"
"20201214","서남권","강서구","23","10","0.022","0.013","0.2","0.004"
"20201214","서남권","구로구","24","5","0.022","0.014","0.3","0.004"
"20201214","서남권","영등포구","19","10","0.018","0.015","0.4","0.003"
"20201214","서남권","동작구","26","12","0.02","0.015","0.3","0.002"
"20201214","서남권","관악구","18","8","0.019","0.017","0.4","0.003"
"20201214","서남권","금천구","25","12","0.022","0.016","0.4","0.003"
"20201214","서남권","양천구","25","12","0.019","0.015","0.4","0.003"
"20201214","동남권","강남구","17","11","0.021","0.012","0.4","0.003"
"20201214","동남권","서초구","21","7","0.022","0.015","0.2","0.003"
"20201214","동남권","송파구","20","11","0.021","0.018","0.4","0.003"
"20201214","동남권","강동구","22","13","0.022","0.013","0.4","0.002"
"20201213","도심권","중구","42","27","0.018","0.028","0.5","0.003"
"20201213","도심권","종로구","36","25","0.02","0.025","0.6","0.003"
"20201213","도심권","용산구","39","22","0.013","0.024","0.5","0.003"
"20201213","서북권","은평구","30","23","0.025","0.018","0.6","0.004"
"20201213","서북권","서대문구","26","14","0.02","0.023","0.5","0.004"
"20201213","서북권","마포구","30","21","0.016","0.03","0.6","0.003"
"20201213","동북권","광진구","36","27","0.012","0.019","0.6","0.002"
"20201213","동북권","성동구","34","25","0.019","0.034","0.5","0.003"
"20201213","동북권","중랑구","38","23","0.016","0.028","0.5","0.003"
"20201213","동북권","동대문구","33","27","0.016","0.026","0.5","0.003"
"20201213","동북권","성북구","38","22","0.015","0.029","0.8","0.003"
"20201213","동북권","도봉구","34","26","0.02","0.02","0.4","0.002"
"20201213","동북권","강북구","39","24","0.018","0.02","0.5","0.003"
"20201213","동북권","노원구","37","29","0.023","0.022","0.5","0.003"
"20201213","서남권","강서구","37","23","0.016","0.031","0.3","0.004"
"20201213","서남권","구로구","37","23","0.016","0.029","0.4","0.004"
"20201213","서남권","영등포구","33","24","0.014","0.031","0.6","0.003"
"20201213","서남권","동작구","38","26","0.017","0.028","0.5","0.002"
"20201213","서남권","관악구","30","20","0.015","0.031","0.5","0.003"
"20201213","서남권","금천구","37","25","0.02","0.028","0.5","0.003"
"20201213","서남권","양천구","40","25","0.013","0.033","0.6","0.004"
"20201213","동남권","강남구","32","27","0.015","0.027","0.6","0.003"
"20201213","동남권","서초구","33","24","0.017","0.027","0.4","0.003"
"20201213","동남권","송파구","34","24","0.017","0.03","0.5","0.003"
"20201213","동남권","강동구","42","31","0.017","0.025","0.5","0.003"
"20201212","도심권","중구","64","39","0.023","0.027","0.6","0.004"
"20201212","도심권","종로구","56","35","0.026","0.022","0.6","0.004"
"20201212","도심권","용산구","52","30","0.017","0.022","0.5","0.004"
"20201212","서북권","은평구","53","35","0.022","0.023","0.7","0.004"
"20201212","서북권","서대문구","47","23","0.02","0.026","0.7","0.006"
"20201212","서북권","마포구","47","32","0.018","0.033","0.6","0.004"
"20201212","동북권","광진구","52","35","0.016","0.019","0.7","0.002"
"20201212","동북권","성동구","48","33","0.025","0.035","0.6","0.004"
"20201212","동북권","중랑구","57","33","0.018","0.031","0.7","0.004"
"20201212","동북권","동대문구","49","37","0.022","0.024","0.6","0.004"
"20201212","동북권","성북구","57","31","0.017","0.031","0.7","0.003"
"20201212","동북권","도봉구","52","38","0.025","0.017","0.5","0.003"
"20201212","동북권","강북구","61","35","0.022","0.018","0.6","0.004"
"20201212","동북권","노원구","62","46","0.022","0.029","0.7","0.004"
"20201212","서남권","강서구","60","33","0.021","0.029","0.4","0.005"
"20201212","서남권","구로구","55","31","0.022","0.027","0.5","0.004"
"20201212","서남권","영등포구","48","34","0.018","0.03","0.7","0.004"
"20201212","서남권","동작구","59","35","0.021","0.028","0.5","0.003"
"20201212","서남권","관악구","45","28","0.02","0.03","0.6","0.004"
"20201212","서남권","금천구","57","36","0.021","0.032","0.6","0.004"
"20201212","서남권","양천구","61","35","0.019","0.031","0.6","0.004"
"20201212","동남권","강남구","46","36","0.022","0.026","0.6","0.004"
"20201212","동남권","서초구","54","33","0.021","0.027","0.4","0.004"
"20201212","동남권","송파구","51","35","0.02","0.034","0.6","0.005"
"20201212","동남권","강동구","66","45","0.019","0.029","0.6","0.003"
"20201211","도심권","중구","118","84","0.011","0.047","1","0.004"
"20201211","도심권","종로구","109","75","0.012","0.044","1.1","0.004"
"20201211","도심권","용산구","97","64","0.007","0.039","0.9","0.004"
"20201211","서북권","은평구","94","73","0.01","0.035","1","0.004"
"20201211","서북권","서대문구","88","44","0.009","0.041","1.1","0.006"
"20201211","서북권","마포구","89","72","0.008","0.057","1.1","0.005"
"20201211","동북권","광진구","91","74","0.007","0.031","1.1","0.003"
"20201211","동북권","성동구","96","74","0.01","0.054","1","0.004"
"20201211","동북권","중랑구","108","66","0.008","0.049","1","0.004"
"20201211","동북권","동대문구","99","81","0.011","0.046","1.1","0.004"
"20201211","동북권","성북구","104","70","0.007","0.046","1.2","0.004"
"20201211","동북권","도봉구","99","80","0.011","0.035","1","0.003"
"20201211","동북권","강북구","109","69","0.01","0.032","0.9","0.004"
"20201211","동북권","노원구","110","90","0.008","0.045","1.1","0.004"
"20201211","서남권","강서구","114","73","0.01","0.049","0.7","0.006"
"20201211","서남권","구로구","110","87","0.01","0.045","0.8","0.005"
"20201211","서남권","영등포구","101","83","0.005","0.055","1.2","0.005"
"20201211","서남권","동작구","111","76","0.011","0.043","0.9","0.003"
"20201211","서남권","관악구","88","66","0.01","0.049","1","0.004"
"20201211","서남권","금천구","102","69","0.012","0.044","0.9","0.004"
"20201211","서남권","양천구","120","75","0.008","0.053","1.1","0.005"
"20201211","동남권","강남구","93","80","0.01","0.047","1","0.004"
"20201211","동남권","서초구","112","86","0.009","0.05","0.8","0.004"
"20201211","동남권","송파구","90","73","0.007","0.051","1","0.005"
"20201211","동남권","강동구","105","80","0.008","0.021","0.9","0.004"
"20201210","도심권","중구","73","49","0.009","0.05","0.8","0.004"
"20201210","도심권","종로구","63","44","0.009","0.047","0.8","0.004"
"20201210","도심권","용산구","58","37","0.005","0.04","0.7","0.004"
"20201210","서북권","은평구","61","46","0.011","0.04","0.9","0.004"
"20201210","서북권","서대문구","57","27","0.008","0.046","0.8","0.006"
"20201210","서북권","마포구","49","41","0.007","0.053","0.8","0.005"
"20201210","동북권","광진구","52","40","0.004","0.031","0.8","0.002"
"20201210","동북권","성동구","54","40","0.007","0.056","0.7","0.004"
"20201210","동북권","중랑구","62","38","0.005","0.051","0.8","0.004"
"20201210","동북권","동대문구","58","48","0.008","0.047","0.8","0.004"
"20201210","동북권","성북구","72","41","0.006","0.049","0.9","0.004"
"20201210","동북권","도봉구","62","47","0.009","0.04","0.7","0.003"
"20201210","동북권","강북구","69","42","0.007","0.046","0.9","0.004"
"20201210","동북권","노원구","63","48","0.006","0.049","0.8","0.005"
"20201210","서남권","강서구","67","41","0.01","0.046","0.5","0.005"
"20201210","서남권","구로구","63","43","0.01","0.042","0.5","0.005"
"20201210","서남권","영등포구","55","44","0.009","0.045","0.8","0.005"
"20201210","서남권","동작구","60","39","0.01","0.044","0.6","0.004"
"20201210","서남권","관악구","50","36","0.008","0.049","0.7","0.004"
"20201210","서남권","금천구","63","44","0.008","0.048","0.7","0.005"
"20201210","서남권","양천구","69","44","0.009","0.046","0.8","0.005"
"20201210","동남권","강남구","52","41","0.008","0.043","0.8","0.004"
"20201210","동남권","서초구","64","45","0.009","0.046","0.5","0.004"
"20201210","동남권","송파구","51","38","0.007","0.047","0.7","0.005"
"20201210","동남권","강동구","63","45","0.005","0.046","0.7","0.003"
"20201209","도심권","중구","45","27","0.004","0.052","0.7","0.003"
"20201209","도심권","종로구","39","25","0.005","0.048","0.8","0.004"
"20201209","도심권","용산구","40","20","0.003","0.041","0.6","0.003"
"20201209","서북권","은평구","30","18","0.007","0.037","0.7","0.004"
"20201209","서북권","서대문구","28","13","0.006","0.043","0.8","0.007"
"20201209","서북권","마포구","34","24","0.004","0.052","0.7","0.004"
"20201209","동북권","광진구","35","24","0.002","0.03","0.7","0.002"
"20201209","동북권","성동구","34","22","0.006","0.05","0.7","0.004"
"20201209","동북권","중랑구","37","20","0.005","0.045","0.7","0.004"
"20201209","동북권","동대문구","35","27","0.004","0.047","0.7","0.003"
"20201209","동북권","성북구","44","21","0.005","0.046","0.8","0.004"
"20201209","동북권","도봉구","34","25","0.007","0.036","0.6","0.003"
"20201209","동북권","강북구","37","20","0.007","0.035","0.6","0.003"
"20201209","동북권","노원구","41","28","0.006","0.044","0.8","0.005"
"20201209","서남권","강서구","43","22","0.005","0.049","0.4","0.005"
"20201209","서남권","구로구","43","23","0.006","0.046","0.5","0.004"
"20201209","서남권","영등포구","37","24","0.003","0.049","0.8","0.004"
"20201209","서남권","동작구","39","21","0.005","0.05","0.6","0.003"
"20201209","서남권","관악구","30","18","0.003","0.053","0.7","0.003"
"20201209","서남권","금천구","38","24","0.004","0.053","0.7","0.004"
"20201209","서남권","양천구","47","26","0.004","0.051","0.7","0.004"
"20201209","동남권","강남구","34","24","0.004","0.046","0.7","0.003"
"20201209","동남권","서초구","39","22","0.005","0.051","0.6","0.003"
"20201209","동남권","송파구","34","23","0.005","0.046","0.7","0.004"
"20201209","동남권","강동구","46","28","0.004","0.047","0.7","0.003"
"20201208","도심권","중구","26","15","0.023","0.021","0.4","0.003"
"20201208","도심권","종로구","23","14","0.023","0.022","0.4","0.003"
"20201208","도심권","용산구","33","12","0.015","0.022","0.4","0.003"
"20201208","서북권","은평구","19","11","0.026","0.017","0.5","0.004"
"20201208","서북권","서대문구","16","9","0.023","0.019","0.4","0.005"
"20201208","서북권","마포구","22","12","0.017","0.028","0.4","0.003"
"20201208","동북권","광진구","22","14","0.013","0.02","0.5","0.002"
"20201208","동북권","성동구","20","13","0.022","0.031","0.4","0.003"
"20201208","동북권","중랑구","23","13","0.017","0.027","0.4","0.003"
"20201208","동북권","동대문구","19","14","0.021","0.022","0.4","0.003"
"20201208","동북권","성북구","26","10","0.016","0.028","0.5","0.003"
"20201208","동북권","도봉구","19","13","0.025","0.016","0.3","0.002"
"20201208","동북권","강북구","25","13","0.021","0.016","0.4","0.003"
"20201208","동북권","노원구","24","18","0.022","0.024","0.4","0.004"
"20201208","서남권","강서구","26","14","0.02","0.025","0.3","0.004"
"20201208","서남권","구로구","24","10","0.021","0.023","0.3","0.004"
"20201208","서남권","영등포구","21","13","0.017","0.025","0.5","0.003"
"20201208","서남권","동작구","27","14","0.021","0.024","0.4","0.003"
"20201208","서남권","관악구","20","11","0.018","0.026","0.4","0.003"
"20201208","서남권","금천구","27","14","0.021","0.027","0.4","0.003"
"20201208","서남권","양천구","27","15","0.018","0.027","0.4","0.003"
"20201208","동남권","강남구","20","13","0.02","0.023","0.4","0.003"
"20201208","동남권","서초구","22","11","0.019","0.026","0.3","0.003"
"20201208","동남권","송파구","23","14","0.019","0.029","0.5","0.003"
"20201208","동남권","강동구","27","17","0.018","0.027","0.4","0.003"
"20201207","도심권","중구","67","47","0.02","0.031","0.6","0.004"
"20201207","도심권","종로구","56","41","0.02","0.031","0.7","0.004"
"20201207","도심권","용산구","70","34","0.013","0.029","0.6","0.004"
"20201207","서북권","은평구","56","43","0.022","0.024","0.7","0.004"
"20201207","서북권","서대문구","49","33","0.019","0.03","0.7","0.006"
"20201207","서북권","마포구","49","39","0.016","0.036","0.6","0.004"
"20201207","동북권","광진구","48","37","0.013","0.022","0.7","0.002"
"20201207","동북권","성동구","49","37","0.021","0.039","0.6","0.004"
"20201207","동북권","중랑구","54","34","0.016","0.035","0.7","0.004"
"20201207","동북권","동대문구","50","42","0.018","0.031","0.7","0.004"
"20201207","동북권","성북구","60","36","0.015","0.035","0.7","0.004"
"20201207","동북권","도봉구","50","41","0.021","0.025","0.6","0.003"
"20201207","동북권","강북구","61","39","0.019","0.024","0.6","0.004"
"20201207","동북권","노원구","56","46","0.027","0.023","0.6","0.004"
"20201207","서남권","강서구","62","39","0.02","0.03","0.4","0.005"
"20201207","서남권","구로구","60","40","0.019","0.027","0.5","0.005"
"20201207","서남권","영등포구","53","43","0.015","0.032","0.7","0.005"
"20201207","서남권","동작구","62","41","0.02","0.032","0.6","0.004"
"20201207","서남권","관악구","50","35","0.018","0.031","0.6","0.004"
"20201207","서남권","금천구","59","41","0.021","0.03","0.6","0.004"
"20201207","서남권","양천구","64","42","0.018","0.031","0.6","0.004"
"20201207","동남권","강남구","46","37","0.018","0.031","0.6","0.004"
"20201207","동남권","서초구","59","43","0.017","0.033","0.6","0.005"
"20201207","동남권","송파구","48","37","0.017","0.036","0.7","0.004"
"20201207","동남권","강동구","58","43","0.017","0.031","0.7","0.003"
"20201206","도심권","중구","51","34","0.013","0.04","0.7","0.004"
"20201206","도심권","종로구","45","33","0.015","0.036","0.7","0.004"
"20201206","도심권","용산구","52","27","0.009","0.033","0.6","0.003"
"20201206","서북권","은평구","40","29","0.018","0.026","0.6","0.004"
"20201206","서북권","서대문구","35","21","0.014","0.034","0.8","0.006"
"20201206","서북권","마포구","36","29","0.011","0.045","0.7","0.004"
"20201206","동북권","광진구","41","32","0.009","0.023","0.7","0.002"
"20201206","동북권","성동구","39","31","0.013","0.045","0.6","0.003"
"20201206","동북권","중랑구","45","29","0.011","0.04","0.7","0.004"
"20201206","동북권","동대문구","41","36","0.014","0.035","0.7","0.003"
"20201206","동북권","성북구","50","31","0.011","0.038","0.7","0.003"
"20201206","동북권","도봉구","42","34","0.016","0.029","0.5","0.003"
"20201206","동북권","강북구","47","31","0.015","0.027","0.6","0.004"
"20201206","동북권","노원구","47","38","0.013","0.037","0.7","0.004"
"20201206","서남권","강서구","46","30","0.014","0.037","0.4","0.005"
"20201206","서남권","구로구","45","30","0.014","0.032","0.4","0.004"
"20201206","서남권","영등포구","39","31","0.012","0.036","0.7","0.004"
"20201206","서남권","동작구","42","28","0.015","0.035","0.5","0.003"
"20201206","서남권","관악구","38","26","0.012","0.042","0.6","0.004"
"20201206","서남권","금천구","44","32","0.013","0.036","0.6","0.004"
"20201206","서남권","양천구","48","31","0.012","0.039","0.6","0.004"
"20201206","동남권","강남구","36","29","0.013","0.034","0.6","0.004"
"20201206","동남권","서초구","44","31","0.014","0.038","0.6","0.004"
"20201206","동남권","송파구","39","29","0.013","0.038","0.6","0.004"
"20201206","동남권","강동구","49","37","0.011","0.037","0.7","0.003"
"20201205","도심권","중구","43","25","0.009","0.044","0.7","0.003"
"20201205","도심권","종로구","36","23","0.013","0.039","0.7","0.003"
"20201205","도심권","용산구","45","21","0.008","0.035","0.6","0.003"
"20201205","서북권","은평구","30","19","0.013","0.031","0.6","0.004"
"20201205","서북권","서대문구","27","15","0.01","0.039","0.8","0.006"
"20201205","서북권","마포구","32","22","0.009","0.047","0.7","0.003"
"20201205","동북권","광진구","33","23","0.006","0.025","0.6","0.002"
"20201205","동북권","성동구","33","23","0.01","0.045","0.6","0.004"
"20201205","동북권","중랑구","35","21","0.008","0.041","0.7","0.003"
"20201205","동북권","동대문구","32","24","0.011","0.037","0.6","0.003"
"20201205","동북권","성북구","40","20","0.008","0.041","0.7","0.003"
"20201205","동북권","도봉구","31","23","0.014","0.03","0.5","0.002"
"20201205","동북권","강북구","37","21","0.013","0.027","0.6","0.003"
"20201205","동북권","노원구","36","27","0.011","0.037","0.7","0.004"
"20201205","서남권","강서구","39","21","0.01","0.043","0.4","0.005"
"20201205","서남권","구로구","38","19","0.011","0.034","0.5","0.004"
"20201205","서남권","영등포구","32","22","0.009","0.041","0.7","0.004"
"20201205","서남권","동작구","38","22","0.011","0.041","0.6","0.003"
"20201205","서남권","관악구","31","18","0.01","0.043","0.6","0.003"
"20201205","서남권","금천구","37","23","0.009","0.044","0.7","0.004"
"20201205","서남권","양천구","39","23","0.01","0.043","0.7","0.004"
"20201205","동남권","강남구","32","22","0.01","0.037","0.6","0.003"
"20201205","동남권","서초구","36","23","0.01","0.042","0.6","0.004"
"20201205","동남권","송파구","34","23","0.009","0.041","0.7","0.004"
"20201205","동남권","강동구","41","27","0.008","0.039","0.6","0.003"
"20201204","도심권","중구","34","19","0.017","0.028","0.5","0.003"
"20201204","도심권","종로구","30","19","0.019","0.023","0.5","0.004"
"20201204","도심권","용산구","38","16","0.013","0.023","0.4","0.003"
"20201204","서북권","은평구","25","14","0.018","0.022","0.5","0.004"
"20201204","서북권","서대문구","23","17","0.015","0.027","0.6","0.006"
"20201204","서북권","마포구","27","16","0.013","0.032","0.5","0.003"
"20201204","동북권","광진구","30","20","0.011","0.019","0.5","0.002"
"20201204","동북권","성동구","28","18","0.016","0.037","0.5","0.004"
"20201204","동북권","중랑구","31","17","0.015","0.029","0.5","0.004"
"20201204","동북권","동대문구","27","20","0.018","0.024","0.5","0.003"
"20201204","동북권","성북구","36","16","0.014","0.03","0.5","0.003"
"20201204","동북권","도봉구","29","19","0.019","0.021","0.4","0.002"
"20201204","동북권","강북구","37","19","0.016","0.019","0.5","0.003"
"20201204","동북권","노원구","36","24","0.016","0.029","0.6","0.004"
"20201204","서남권","강서구","34","18","0.016","0.03","0.3","0.005"
"20201204","서남권","구로구","33","13","0.016","0.025","0.4","0.004"
"20201204","서남권","영등포구","26","16","0.014","0.027","0.5","0.004"
"20201204","서남권","동작구","34","18","0.015","0.03","0.4","0.003"
"20201204","서남권","관악구","26","15","0.015","0.031","0.5","0.003"
"20201204","서남권","금천구","32","19","0.015","0.031","0.5","0.004"
"20201204","서남권","양천구","35","18","0.014","0.031","0.5","0.004"
"20201204","동남권","강남구","26","17","0.014","0.029","0.5","0.004"
"20201204","동남권","서초구","28","16","0.016","0.03","0.4","0.004"
"20201204","동남권","송파구","31","19","0.014","0.033","0.6","0.004"
"20201204","동남권","강동구","36","22","0.015","0.029","0.5","0.003"
"20201203","도심권","중구","29","16","0.025","0.019","0.4","0.003"
"20201203","도심권","종로구","26","17","0.024","0.017","0.4","0.004"
"20201203","도심권","용산구","36","13","0.018","0.019","0.4","0.003"
"20201203","서북권","은평구","24","13","0.028","0.015","0.5","0.004"
"20201203","서북권","서대문구","19","11","0.023","0.019","0.7","0.005"
"20201203","서북권","마포구","25","14","0.018","0.026","0.5","0.004"
"20201203","동북권","광진구","24","15","0.017","0.014","0.4","0.002"
"20201203","동북권","성동구","22","15","0.026","0.029","0.4","0.004"
"20201203","동북권","중랑구","24","14","0.021","0.021","0.4","0.004"
"20201203","동북권","동대문구","22","16","0.024","0.018","0.4","0.003"
"20201203","동북권","성북구","30","11","0.02","0.022","0.5","0.003"
"20201203","동북권","도봉구","22","14","0.028","0.012","0.3","0.003"
"20201203","동북권","강북구","28","15","0.024","0.011","0.4","0.004"
"20201203","동북권","노원구","29","19","0.03","0.014","0.4","0.004"
"20201203","서남권","강서구","28","14","0.021","0.022","0.4","0.004"
"20201203","서남권","구로구","28","12","0.022","0.019","0.3","0.004"
"20201203","서남권","영등포구","25","16","0.017","0.023","0.5","0.004"
"20201203","서남권","동작구","30","17","0.022","0.021","0.4","0.003"
"20201203","서남권","관악구","23","13","0.02","0.023","0.5","0.003"
"20201203","서남권","금천구","28","17","0.026","0.023","0.5","0.005"
"20201203","서남권","양천구","30","17","0.018","0.025","0.5","0.004"
"20201203","동남권","강남구","21","14","0.023","0.02","0.5","0.004"
"20201203","동남권","서초구","23","13","0.024","0.02","0.4","0.004"
"20201203","동남권","송파구","26","16","0.024","0.024","0.5","0.004"
"20201203","동남권","강동구","29","18","0.021","0.022","0.5","0.003"
"20201202","도심권","중구","37","19","0.014","0.031","0.5","0.003"
"20201202","도심권","종로구","34","20","0.014","0.031","0.6","0.004"
"20201202","도심권","용산구","43","17","0.009","0.029","0.5","0.003"
"20201202","서북권","은평구","31","17","0.017","0.022","0.7","0.004"
"20201202","서북권","서대문구","26","11","0.013","0.027","0.9","0.005"
"20201202","서북권","마포구","32","19","0.011","0.033","0.5","0.004"
"20201202","동북권","광진구","30","20","0.009","0.022","0.5","0.002"
"20201202","동북권","성동구","28","18","0.017","0.035","0.5","0.004"
"20201202","동북권","중랑구","34","18","0.011","0.034","0.5","0.004"
"20201202","동북권","동대문구","30","21","0.014","0.03","0.6","0.003"
"20201202","동북권","성북구","39","16","0.012","0.032","0.7","0.003"
"20201202","동북권","도봉구","31","19","0.019","0.019","0.4","0.003"
"20201202","동북권","강북구","39","19","0.014","0.023","0.5","0.004"
"20201202","동북권","노원구","36","23","0.021","0.021","0.5","0.004"
"20201202","서남권","강서구","36","17","0.017","0.026","0.5","0.004"
"20201202","서남권","구로구","35","13","0.015","0.025","0.4","0.004"
"20201202","서남권","영등포구","31","18","0.012","0.028","0.6","0.004"
"20201202","서남권","동작구","39","20","0.012","0.032","0.5","0.003"
"20201202","서남권","관악구","28","15","0.012","0.034","0.5","0.003"
"20201202","서남권","금천구","34","18","0.012","0.03","0.5","0.004"
"20201202","서남권","양천구","38","19","0.013","0.029","0.5","0.004"
"20201202","동남권","강남구","28","17","0.012","0.031","0.6","0.004"
"20201202","동남권","서초구","33","18","0.013","0.033","0.5","0.004"
"20201202","동남권","송파구","33","20","0.011","0.036","0.6","0.004"
"20201202","동남권","강동구","40","24","0.009","0.036","0.4","0.003"
"20201201","도심권","중구","37","19","0.016","0.028","0.5","0.003"
"20201201","도심권","종로구","32","21","0.015","0.031","0.6","0.003"
"20201201","도심권","용산구","39","17","0.01","0.027","0.5","0.003"
"20201201","서북권","은평구","25","15","0.018","0.022","0.7","0.004"
"20201201","서북권","서대문구","23","11","0.014","0.027","1.1","0.006"
"20201201","서북권","마포구","32","20","0.01","0.037","0.6","0.003"
"20201201","동북권","광진구","29","20","0.01","0.021","0.5","0.002"
"20201201","동북권","성동구","29","20","0.012","0.038","0.5","0.004"
"20201201","동북권","중랑구","29","16","0.015","0.028","0.5","0.003"
"20201201","동북권","동대문구","28","20","0.01","0.034","0.6","0.003"
"20201201","동북권","성북구","33","15","0.011","0.031","0.7","0.003"
"20201201","동북권","도봉구","27","18","0.017","0.022","0.4","0.003"
"20201201","동북권","강북구","34","18","0.016","0.019","0.5","0.003"
"20201201","동북권","노원구","33","22","0.02","0.022","0.4","0.004"
"20201201","서남권","강서구","37","19","0.015","0.028","0.6","0.004"
"20201201","서남권","구로구","35","14","0.014","0.026","0.4","0.004"
"20201201","서남권","영등포구","30","19","0.009","0.03","0.6","0.004"
"20201201","서남권","동작구","36","20","0.013","0.032","0.5","0.003"
"20201201","서남권","관악구","29","17","0.012","0.035","0.6","0.003"
"20201201","서남권","금천구","37","22","0.012","0.036","0.6","0.005"
"20201201","서남권","양천구","38","21","0.011","0.031","0.5","0.004"
"20201201","동남권","강남구","29","19","0.012","0.032","0.6","0.004"
"20201201","동남권","서초구","31","17","0.014","0.033","0.5","0.004"
"20201201","동남권","송파구","32","20","0.013","0.034","0.6","0.004"
"20201201","동남권","강동구","36","22","0.013","0.033","0.4","0.003"
"20201130","도심권","중구","30","16","0.018","0.024","0.5","0.003"
"20201130","도심권","종로구","28","18","0.018","0.026","0.6","0.004"
"20201130","도심권","용산구","32","14","0.013","0.022","0.5","0.003"
"20201130","서북권","은평구","25","15","0.02","0.019","0.7","0.005"
"20201130","서북권","서대문구","22","10","0.016","0.023","1","0.005"
"20201130","서북권","마포구","23","14","0.014","0.031","0.5","0.003"
"20201130","동북권","광진구","23","16","0.012","0.017","0.5","0.002"
"20201130","동북권","성동구","24","16","0.016","0.033","0.5","0.003"
"20201130","동북권","중랑구","25","14","0.016","0.025","0.5","0.004"
"20201130","동북권","동대문구","24","17","0.015","0.027","0.5","0.003"
"20201130","동북권","성북구","31","14","0.014","0.029","0.7","0.003"
"20201130","동북권","도봉구","24","18","0.02","0.018","0.4","0.003"
"20201130","동북권","강북구","32","17","0.018","0.016","0.5","0.004"
"20201130","동북권","노원구","29","20","0.016","0.026","0.5","0.004"
"20201130","서남권","강서구","31","17","0.017","0.026","0.5","0.004"
"20201130","서남권","구로구","29","13","0.017","0.023","0.4","0.004"
"20201130","서남권","영등포구","24","15","0.016","0.023","0.5","0.004"
"20201130","서남권","동작구","29","18","0.016","0.027","0.4","0.003"
"20201130","서남권","관악구","23","14","0.015","0.029","0.5","0.003"
"20201130","서남권","금천구","32","19","0.015","0.032","0.6","0.005"
"20201130","서남권","양천구","29","18","0.014","0.029","0.6","0.004"
"20201130","동남권","강남구","22","16","0.016","0.026","0.5","0.004"
"20201130","동남권","서초구","23","14","0.018","0.027","0.4","0.004"
"20201130","동남권","송파구","25","17","0.015","0.031","0.5","0.004"
"20201130","동남권","강동구","30","19","0.015","0.03","0.4","0.003"
"20201129","도심권","중구","31","16","0.019","0.018","0.4","0.003"
"20201129","도심권","종로구","26","16","0.023","0.015","0.4","0.003"
"20201129","도심권","용산구","35","14","0.014","0.017","0.4","0.003"
"20201129","서북권","은평구","23","14","0.022","0.014","0.6","0.004"
"20201129","서북권","서대문구","20","9","0.018","0.017","0.8","0.004"
"20201129","서북권","마포구","23","14","0.015","0.022","0.4","0.003"
"20201129","동북권","광진구","23","16","0.014","0.012","0.5","0.002"
"20201129","동북권","성동구","23","16","0.02","0.025","0.4","0.002"
"20201129","동북권","중랑구","25","14","0.017","0.019","0.5","0.003"
"20201129","동북권","동대문구","22","16","0.02","0.016","0.4","0.003"
"20201129","동북권","성북구","27","11","0.017","0.019","0.5","0.003"
"20201129","동북권","도봉구","23","16","0.023","0.01","0.3","0.003"
"20201129","동북권","강북구","28","15","0.019","0.011","0.4","0.003"
"20201129","동북권","노원구","27","18","0.022","0.016","0.4","0.003"
"20201129","서남권","강서구","27","15","0.018","0.019","0.5","0.004"
"20201129","서남권","구로구","25","11","0.017","0.018","0.3","0.004"
"20201129","서남권","영등포구","24","14","0.016","0.018","0.5","0.004"
"20201129","서남권","동작구","28","16","0.016","0.021","0.4","0.003"
"20201129","서남권","관악구","22","12","0.015","0.023","0.5","0.003"
"20201129","서남권","금천구","27","16","0.017","0.023","0.5","0.005"
"20201129","서남권","양천구","28","16","0.018","0.021","0.5","0.004"
"20201129","동남권","강남구","21","14","0.018","0.017","0.4","0.003"
"20201129","동남권","서초구","23","14","0.018","0.02","0.4","0.004"
"20201129","동남권","송파구","24","16","0.018","0.022","0.5","0.004"
"20201129","동남권","강동구","28","19","0.018","0.02","0.4","0.002"
"20201128","도심권","중구","26","13","0.022","0.012","0.4","0.003"
"20201128","도심권","종로구","24","14","0.024","0.012","0.4","0.003"
